Date,average_price,total_volume_sold,small,medium,large,type
2016-10-02,1.53,10005.59,796,104.74,0,organic
2016-09-25,1.53,8814.22,1032.78,128.66,0,organic
2016-09-18,1.51,7587.7,1152.56,156.79,0,organic
2016-09-11,1.49,6094.84,1073.85,114.5,0,organic
2016-09-04,1.53,5272.87,927.16,127.76,0,organic
2016-08-28,1.52,4650.34,713.43,225.29,0,organic
2016-08-21,1.54,5441.24,740.86,169.85,0,organic
2016-08-14,1.54,5960.37,915.85,207.84,0,organic
2016-08-07,1.54,5082.89,860.51,174.79,0,organic
2016-07-31,1.49,6155.8,844.08,245.9,3.35,organic
2016-07-24,1.46,5495.34,657.46,163.95,0,organic
2016-07-17,1.44,5896.38,608.4,197.45,0,organic
2016-07-10,1.49,2672.71,332.96,537.09,0,organic
2016-07-03,1.47,3486.32,252.15,525.74,0,organic
2016-06-26,1.48,5570.89,544.91,256.53,0,organic
2016-06-19,1.43,7345.74,566.12,211.67,11.76,organic
2016-06-12,1.47,5885.34,690.44,177.87,32.19,organic
2016-06-05,1.49,5639.69,840.97,200.55,6.74,organic
2016-05-29,1.49,7189.09,1007.26,247.63,6.69,organic
2016-05-22,1.42,1978.61,378.44,149.65,31.59,organic
2016-05-15,1.41,2139.33,181.27,240.6,14.83,organic
2016-05-08,1.31,2124.35,238.56,388.88,35.95,organic
2016-05-01,1.42,2119.08,139.29,268.86,16.2,organic
2016-04-24,1.48,1541.74,139.63,154.07,56.17,organic
2016-04-17,1.48,1614.86,88.32,322.96,3.18,organic
2016-04-10,1.35,1159.5,91.5,301.33,0,organic
2016-04-03,1.43,1015.29,99.42,322.24,0,organic
2016-03-27,1.18,1702.84,96.59,220.18,26.36,organic
2016-03-20,1.2,1237.02,69.07,145.82,12.28,organic
2016-03-13,1.15,1479.81,108.61,84.13,9.18,organic
2016-03-06,1.37,867.18,136.29,127.11,4.59,organic
2016-02-28,1.54,879.94,135.49,275.59,0,organic
2016-02-21,1.33,1256.47,314.49,32.43,0,organic
2016-02-14,1.38,1238.86,195.98,164.87,0,organic
2016-02-07,1.45,992.32,161.37,191.14,0,organic
2016-01-31,1.3,1241.84,292.1,137.37,0,organic
2016-01-24,1.16,1940.08,235.54,132.09,0,organic
2016-01-17,1.45,1219.69,454.04,41.71,0,organic
2016-01-10,1.4,1314.78,373.66,21.03,0,organic
2016-01-03,1.44,911.96,291.99,13.05,0,organic
2016-12-25,1.55,43291.45,4246.91,12543.71,637.94,organic
2016-12-18,1.6,41255.97,4281.68,11382.93,2389.77,organic
2016-12-11,1.71,43540.93,3861.81,12345.81,3684.29,organic
2016-12-04,1.7,43160.92,5015.99,12919.27,876.17,organic
2016-11-27,1.69,45636.25,4255.17,11988.69,1072.74,organic
2016-11-20,1.63,50911,4070.4,12446.98,1059.21,organic
2016-11-13,1.74,51861.03,5110.61,13801.36,826.87,organic
2016-11-06,1.76,43201.25,5866.3,10066.67,1872.81,organic
2016-10-30,1.8,33702.09,3145.29,10032.23,1058.94,organic
2016-10-23,1.55,36280.49,4398.82,9250.93,505.12,organic
2016-10-16,1.67,33832.86,5295.41,5664.25,1040.32,organic
2016-10-09,1.55,45120.49,2685.64,10631.11,606.81,organic
2016-10-02,1.76,47384.06,2804.71,18186.33,649.6,organic
2016-09-25,1.87,44993.62,4312.89,19596.71,1090.56,organic
2016-09-18,1.78,43823.87,4329.93,18800.51,334.33,organic
2016-09-11,1.86,46267.04,3553.09,23352.95,77.93,organic
2016-09-04,1.76,52999.19,5375.86,23930.05,230.55,organic
2016-08-28,1.67,54112.35,5905.64,22226.82,309.42,organic
2016-08-21,1.8,51545.86,7264.64,21638.51,525.6,organic
2016-08-14,1.82,53866.63,5829.03,22762.76,4411.5,organic
2016-08-07,1.81,52811.38,5184.94,21425.91,2732.05,organic
2016-07-31,1.72,53685.87,4040.29,21221.96,2115.7,organic
2016-07-24,1.63,56114.01,4090.81,23351.98,78.91,organic
2016-07-17,1.76,46645.35,3982.86,22440.03,886.04,organic
2016-07-10,1.7,48278.48,3311.13,21765.75,5489.97,organic
2016-07-03,1.63,50608.69,3410.77,21334.93,5331.39,organic
2016-06-26,1.63,52284.1,5251.61,22040.06,1998.21,organic
2016-06-19,1.63,57957.05,6103.01,24050.77,7860.59,organic
2016-06-12,1.63,51075.07,5529.79,22175.76,2574.67,organic
2016-06-05,1.68,54947.33,5202.16,26660.75,3345.5,organic
2016-05-29,1.76,40907.26,4923.5,24223.73,1387.7,organic
2016-05-22,1.63,53325.35,7055.8,25456.08,10288.36,organic
2016-05-15,1.65,47778.34,5526.42,23572.79,2753.86,organic
2016-05-08,1.58,54825.59,5399.74,23826.5,11269.89,organic
2016-05-01,1.59,42077.45,4211.65,22094.2,1260.73,organic
2016-04-24,1.29,61993.61,4954.72,21249.79,3329.15,organic
2016-04-17,1.57,42572.64,4095.59,21297.04,3141.27,organic
2016-04-10,1.36,57602.01,4047.05,22065.88,7333.68,organic
2016-04-03,1.45,46543.64,4227.34,20886.24,3760.1,organic
2016-03-27,1.45,47440.66,6443.92,19972.56,2998.54,organic
2016-03-20,1.44,48042.77,4101.49,18882.56,5028.75,organic
2016-03-13,1.54,41060.75,4494.19,19232.48,2392.43,organic
2016-03-06,1.76,35593.76,4824.81,18331.73,1348.12,organic
2016-02-28,1.39,51756.47,5743.88,20482.8,6482.18,organic
2016-02-21,1.34,51258.32,3340.91,19357.61,4679.89,organic
2016-02-14,1.68,36769.77,4150.81,17198.57,3353.47,organic
2016-02-07,1.57,37624.17,3285.43,17837.59,3581.64,organic
2016-01-31,1.55,40874.22,3229.22,17774.39,1427.09,organic
2016-01-24,1.33,56919.22,4015.88,16269.58,8256.41,organic
2016-01-17,1.47,50053.55,4041.42,17676.25,8951.95,organic
2016-01-10,1.63,41956.88,5395.24,14899.65,3836.61,organic
2016-01-03,1.5,38955.86,3092.05,15012.16,2689.51,organic
2016-12-25,0.68,72161.05,2888.38,7043.82,9.89,organic
2016-12-18,0.99,35326.04,4212.58,3819.72,1.65,organic
2016-12-11,1.45,19755.49,3529.3,3218.07,6.6,organic
2016-12-04,1.46,26063.62,3404.28,4487.52,9.9,organic
2016-11-27,1.39,26868.47,2771.15,3371.02,8.24,organic
2016-11-20,1.41,31252.69,2457.09,4595.01,6.58,organic
2016-11-13,2.16,18792.52,2802.1,8416.39,4.94,organic
2016-11-06,1.79,25232.75,3622.93,7495.74,5,organic
2016-10-30,2.55,7136.88,1910.88,4597.68,0.83,organic
2016-10-23,2.1,7817.32,1806.98,3687.61,18.33,organic
2016-10-16,1.4,26243.63,3780.79,4114.77,4.99,organic
2016-10-09,1.39,18266.3,2824.29,2772.33,3.32,organic
2016-10-02,1.21,26444.58,2843.4,2404.44,0,organic
2016-09-25,1.57,15562.86,2981.79,2886.82,0,organic
2016-09-18,1.46,24816.08,4166.39,3430.99,0,organic
2016-09-11,1.22,43084.05,4820.4,5901.42,0,organic
2016-09-04,1.34,38353.11,4754.59,13713.44,0,organic
2016-08-28,2.06,21628.4,5636.6,15479.57,0,organic
2016-08-21,1.67,25714,4776.31,9485.6,4.93,organic
2016-08-14,1.74,29526.94,6587.02,11769.92,0,organic
2016-08-07,1.58,28823.92,5514.1,9962.34,0,organic
2016-07-31,1.64,30036.81,5706.06,11094.56,0,organic
2016-07-24,2.25,20483.39,5280.24,13778.08,9.85,organic
2016-07-17,1.86,29018.17,4204.19,15792.98,26.31,organic
2016-07-10,1.66,27248.92,5420.57,11123.92,19.77,organic
2016-07-03,1.33,45380.46,6123.5,12522.6,0,organic
2016-06-26,1.42,36278.04,5889.72,17271.7,25.16,organic
2016-06-19,1.23,49843.09,7923.86,26690.89,18.5,organic
2016-06-12,1.67,25140.3,6921.86,15536.84,15.11,organic
2016-06-05,1.66,29171.54,7923.13,20355.75,11.77,organic
2016-05-29,1.44,34897.73,2627.86,21156.45,0,organic
2016-05-22,1.22,56942.79,1810.73,32672.86,6.71,organic
2016-05-15,1.61,28745.81,1973,24271.37,3.34,organic
2016-05-08,1.19,40105,2072.37,19665.9,3.33,organic
2016-05-01,1.03,44515.8,2158.92,14037.95,0,organic
2016-04-24,1.39,38186.89,1874.95,29434.07,3.32,organic
2016-04-17,1.64,19825.05,2203.92,14267.41,1.66,organic
2016-04-10,0.96,81224.11,2125.86,32426.84,0,organic
2016-04-03,1.3,35447.47,2240.51,16386.67,4.95,organic
2016-03-27,1.33,30826.41,1420.43,16074.89,1.65,organic
2016-03-20,0.87,96171.26,1402.83,26703.78,0,organic
2016-03-13,1.13,38889.87,1465.55,10758.3,0,organic
2016-03-06,1.29,29351.99,1471.92,11528.98,1.64,organic
2016-02-28,1.89,12313.5,1352.06,10793.68,1.65,organic
2016-02-21,1.76,13209.42,786.08,9953.75,4.96,organic
2016-02-14,0.9,63682.51,1154.71,18425.48,3.31,organic
2016-02-07,1.12,30022.42,1306.98,12257.79,0,organic
2016-01-31,1.35,24571.97,1049.79,9316.87,13.32,organic
2016-01-24,1.6,17724.75,1555.39,8077.81,15.01,organic
2016-01-17,1.22,29446.62,1345.36,11419.3,0,organic
2016-01-10,1.25,30581.35,1551.96,12122.49,15.05,organic
2016-01-03,1.44,28250.84,2016.38,10072.33,6.69,organic
2016-12-25,1.6,8198.42,169.38,3060.27,369.81,organic
2016-12-18,1.6,6604.78,209.88,2560.94,291.87,organic
2016-12-11,1.63,7685.91,129.38,3172.14,298.96,organic
2016-12-04,2.01,7632.36,154.37,2819.23,259.21,organic
2016-11-27,2.01,9854.3,194.1,2960.92,331.04,organic
2016-11-20,1.87,12021.69,145.29,3001.66,444.56,organic
2016-11-13,1.85,10276.83,180.62,3018.43,418.35,organic
2016-11-06,1.85,13651.72,181.02,3574.45,446.81,organic
2016-10-30,1.83,13196.5,181.18,5746.73,603.36,organic
2016-10-23,1.69,14742.89,171.92,6245.22,615.01,organic
2016-10-16,1.69,13121.67,168.46,5344.14,579.87,organic
2016-10-09,1.65,14282.79,252.46,6045.5,665.88,organic
2016-10-02,1.87,10464.63,190,4744.03,452.15,organic
2016-09-25,1.81,12807.68,226.31,4839.49,424.31,organic
2016-09-18,1.85,12131.33,209.13,5138.18,450.72,organic
2016-09-11,1.77,15909.84,217.23,5379.34,518.49,organic
2016-09-04,1.83,14951.65,202.29,5615.18,591.32,organic
2016-08-28,1.79,14753.18,433.33,5340.54,561.53,organic
2016-08-21,1.83,15042.9,392.74,5555.08,665.32,organic
2016-08-14,1.84,11554.22,265.19,5472.76,699.26,organic
2016-08-07,1.65,15800.5,278.7,9029.94,1380.46,organic
2016-07-31,1.68,15250.82,326.34,7146.4,1131.55,organic
2016-07-24,1.72,15012.57,285.28,6934.87,1420.55,organic
2016-07-17,1.76,12786.12,340.07,4953.1,1036.51,organic
2016-07-10,1.87,10162.11,331.62,3715.44,647.37,organic
2016-07-03,1.88,9151.31,241.13,3230.39,722.22,organic
2016-06-26,1.72,9221.49,262.57,3228.8,598.52,organic
2016-06-19,1.78,8904.41,250.6,3228.2,590.05,organic
2016-06-12,1.7,9781.95,229.34,3677.21,468.7,organic
2016-06-05,1.58,10195.92,222.38,4199.73,464.78,organic
2016-05-29,1.8,8580.11,235.45,3673.93,404.27,organic
2016-05-22,1.33,8390.24,197.54,3105.84,338.68,organic
2016-05-15,1.66,6628.06,281.92,3879.17,441.75,organic
2016-05-08,1.65,6930.97,322.96,3842.19,492.76,organic
2016-05-01,1.59,6514.47,228.79,3675.04,494.23,organic
2016-04-24,1.61,5854.3,157.49,3368.46,437.29,organic
2016-04-17,1.49,6440.23,211.2,2959,321.24,organic
2016-04-10,1.33,7370.7,170.25,2878.73,336.06,organic
2016-04-03,1.73,4879.21,157.92,3254.39,392.31,organic
2016-03-27,1.43,5902.81,137.26,2547.68,330.32,organic
2016-03-20,1.42,5259.38,191.84,2696.92,326.8,organic
2016-03-13,1.54,5341.4,264.15,2611.43,314.31,organic
2016-03-06,1.79,3720.67,155.88,2740.17,376.34,organic
2016-02-28,1.71,4245.43,231.06,2720.09,362.68,organic
2016-02-21,1.76,3564.84,211.91,2287.77,382.96,organic
2016-02-14,1.59,4235.48,183.68,1987.42,397.71,organic
2016-02-07,1.54,5562.26,215.41,2621.54,515.02,organic
2016-01-31,1.56,5730.24,188.11,2631.57,447.6,organic
2016-01-24,1.59,5276.31,113.48,2235.52,416.47,organic
2016-01-17,1.66,4137.6,147.2,2088.92,436.7,organic
2016-01-10,1.59,6504.77,144.97,3048.57,533.83,organic
2016-01-03,1.68,4884.82,156.67,2420.08,558.31,organic
2016-12-25,1.66,5233.93,501.16,2272.02,151.72,organic
2016-12-18,1.61,5227.98,373.13,2227.6,179.75,organic
2016-12-11,1.58,6376.59,311.28,2645.87,170.46,organic
2016-12-04,1.3,7132.62,262.63,2320.11,116.19,organic
2016-11-27,1.27,6626.94,297.36,1879.28,170.95,organic
2016-11-20,1.1,8894.34,320.57,1919.85,253.34,organic
2016-11-13,1.61,7529.46,275.42,2721.84,217.94,organic
2016-11-06,1.16,12920.67,354.11,3333.15,224.52,organic
2016-10-30,1.76,6706.92,211.94,3878.06,348.87,organic
2016-10-23,1.16,12154.78,141.64,4350.3,358.26,organic
2016-10-16,1.39,8473.82,202.21,3729.03,293.8,organic
2016-10-09,1.25,10827.2,291.08,3653.4,402.77,organic
2016-10-02,1.79,6425,62.65,3661.23,301.15,organic
2016-09-25,1.54,10037.87,105.92,3806.68,234.22,organic
2016-09-18,1.52,9705.5,109.45,3995.57,251.49,organic
2016-09-11,1.24,10718.92,95.49,3700.54,275.86,organic
2016-09-04,1.29,10685.82,130.62,4206.95,327.14,organic
2016-08-28,1.32,9356.4,106.71,3821,345.29,organic
2016-08-21,1.56,9072.92,101.74,4189.33,363.87,organic
2016-08-14,1.43,9194.34,131.7,3711.8,406.21,organic
2016-08-07,1.33,11384.29,180.17,4064.21,535.69,organic
2016-07-31,1.39,8573.51,181.07,3715.62,360.94,organic
2016-07-24,1.44,8316.29,76.6,3877.35,585.62,organic
2016-07-17,1.5,9628.02,161.18,4390.15,500.26,organic
2016-07-10,1.41,8691.34,190.48,4922.65,464.29,organic
2016-07-03,1.44,7492.18,199.81,4533.08,419.71,organic
2016-06-26,1.19,9200.04,343.51,4176.52,391.47,organic
2016-06-19,1.2,9147.53,131.97,4497.75,420.11,organic
2016-06-12,1.16,9568.18,131.67,4168.66,395,organic
2016-06-05,0.95,11300.16,135.15,4707.45,240.14,organic
2016-05-29,1.05,11411.49,151.89,5283.51,242.3,organic
2016-05-22,1.03,11131.05,231.2,4605.85,232.4,organic
2016-05-15,1.37,8522.69,193.62,5552.32,298.24,organic
2016-05-08,1.36,9008.52,209.07,5266.48,341.25,organic
2016-05-01,1.37,8833.79,250.93,4755.75,276.15,organic
2016-04-24,1.41,8668.48,299.63,4036.64,174.99,organic
2016-04-17,1.19,9118.19,253.12,3546.14,205.14,organic
2016-04-10,0.93,11987.87,255.69,3842.56,200.47,organic
2016-04-03,1.35,6699.78,156.2,3417.08,317.2,organic
2016-03-27,1.14,9029.13,184.98,3008.88,224.62,organic
2016-03-20,1,8346.57,308.39,2675.89,164.39,organic
2016-03-13,1.23,6650.92,269.77,2965.04,245.79,organic
2016-03-06,1.54,4091.44,240.75,2554.83,209.61,organic
2016-02-28,1.41,4791.05,173.5,2677.83,174.69,organic
2016-02-21,1.48,3525.02,140.98,1961.84,223.42,organic
2016-02-14,1.29,5510.43,177.82,2574.21,212.43,organic
2016-02-07,1.34,4905.87,133.45,2540.32,283.58,organic
2016-01-31,1.35,5520.68,170.11,2962.04,284.31,organic
2016-01-24,1.45,5064.84,114.05,2524.5,192.46,organic
2016-01-17,1.4,4173.42,69.79,2273.91,253.58,organic
2016-01-10,1.35,6424.72,126.55,2778.08,279.11,organic
2016-01-03,1.45,5094.68,110.92,2315.25,326.87,organic
2016-12-25,1.68,3911.18,179.82,2219.18,0,organic
2016-12-18,1.5,4814.51,181.63,2715.1,0,organic
2016-12-11,1.39,6116.62,87.29,2532.32,0,organic
2016-12-04,1.16,7012.95,70.96,2425.5,0,organic
2016-11-27,1.1,6187.92,18.25,1877.65,0,organic
2016-11-20,0.98,9215.63,75.81,2398.24,0,organic
2016-11-13,1.17,9499.5,65.3,2932.56,0,organic
2016-11-06,0.96,13847.12,54.93,3558.24,0,organic
2016-10-30,1.77,6335.66,52.16,4203.61,0,organic
2016-10-23,0.97,12376.43,89.04,3435.89,0,organic
2016-10-16,1.15,8323.19,52.4,3016.27,0,organic
2016-10-09,1.02,12750.65,51.05,3881.16,0,organic
2016-10-02,1.69,5791.95,59.6,3548.88,0,organic
2016-09-25,1.34,10226.36,50.67,3432.88,0,organic
2016-09-18,1.52,8239.74,58.18,3901.06,0,organic
2016-09-11,1.08,12126.14,100.69,3898.72,0,organic
2016-09-04,1.15,11844.17,97.77,3795.93,0,organic
2016-08-28,1.05,11054.8,66.5,3677.43,0,organic
2016-08-21,1.41,9794.48,77.71,3840.44,0,organic
2016-08-14,1.26,9274.44,100.12,3811.78,0,organic
2016-08-07,1.19,11490.52,108.73,3845.83,0,organic
2016-07-31,1.2,8671.66,222.38,3754.04,0,organic
2016-07-24,1.51,7005.43,149.8,4086.11,0,organic
2016-07-17,1.49,7945.23,127.28,4064.76,0,organic
2016-07-10,1.33,9499.39,118.72,5339.53,0,organic
2016-07-03,1.52,7064.25,118.52,4615.38,0,organic
2016-06-26,1.19,9043.11,72.94,3824.71,0,organic
2016-06-19,1.18,9331.05,156.67,4049.96,0,organic
2016-06-12,1.21,10823.6,77,4286.07,0,organic
2016-06-05,0.89,11777.82,112.51,3494.77,0,organic
2016-05-29,0.96,9933.8,172.53,4014.81,0,organic
2016-05-22,0.79,12266.68,222.72,3750.64,0,organic
2016-05-15,1.35,6897.54,83.19,4760.89,0,organic
2016-05-08,1.36,7229.48,68.12,4191,0,organic
2016-05-01,1.35,6667.12,159.26,3652.08,0,organic
2016-04-24,1.4,6973.42,132.24,3781.88,0,organic
2016-04-17,1.06,8814.87,126.61,3595.39,0,organic
2016-04-10,0.81,14080.32,100.61,4237.88,0,organic
2016-04-03,1.31,6828.81,111.34,3216.69,0,organic
2016-03-27,0.99,9949.85,154.48,3073.28,0,organic
2016-03-20,0.94,9084.56,233.87,2971.4,0,organic
2016-03-13,1.22,7169.41,102.82,3612.57,0,organic
2016-03-06,1.55,3800.32,78.11,3156.52,0,organic
2016-02-28,1.29,4884.11,102.18,3439.18,0,organic
2016-02-21,1.38,4281.11,111.37,3060.73,0,organic
2016-02-14,1.21,6559.49,107.13,2986.26,0,organic
2016-02-07,1.29,5897.89,80.15,3366.4,0,organic
2016-01-31,1.33,6019.01,98.48,3346.91,0,organic
2016-01-24,1.55,4774.87,98.48,2996.95,0,organic
2016-01-17,1.37,4509.76,130.27,2593.49,0,organic
2016-01-10,1.28,6018.32,89.38,2637.76,0,organic
2016-01-03,1.24,5024.11,81.06,2303.95,0,organic
2016-12-25,2.41,4567.83,1449.65,2867.8,2.68,organic
2016-12-18,2.36,3768.98,1376.52,2177.8,0,organic
2016-12-11,2.46,3874.86,1283.52,2305.73,0,organic
2016-12-04,2.52,4384.51,1687.59,2234.55,0,organic
2016-11-27,2.61,4143.89,1531.72,2161.72,2.66,organic
2016-11-20,2.54,5413.97,1621.47,2602.34,2.66,organic
2016-11-13,2.65,6026.15,1981.78,3036.85,0,organic
2016-11-06,2.82,5372.3,1769.57,3105.69,0,organic
2016-10-30,2.44,5676.57,1550.22,3615.86,0,organic
2016-10-23,2.23,5525.46,1044.35,3807.61,5.34,organic
2016-10-16,2.13,4315.59,1299.88,2582.51,0,organic
2016-10-09,2.39,5634.61,1178.65,4135.76,0,organic
2016-10-02,2.33,6408.53,1399.51,4712.45,7.96,organic
2016-09-25,2.18,6758.91,1733.09,4758.69,9.29,organic
2016-09-18,2.17,7095.5,1674.83,5064.47,2.65,organic
2016-09-11,2.19,7223.46,1512.68,5358.04,3.98,organic
2016-09-04,2.19,6913.79,1311.6,5222.39,0,organic
2016-08-28,2.23,6918.81,1196.98,5359.18,2.66,organic
2016-08-21,2.19,6172.17,1455.86,4408.45,0,organic
2016-08-14,1.96,7490.34,1651.39,5561.63,0,organic
2016-08-07,2.2,7923.11,1615.94,5967.25,0,organic
2016-07-31,2.19,7426.56,1534.01,5582.08,2.66,organic
2016-07-24,2.15,7348.62,1607.42,5412.41,2.66,organic
2016-07-17,2.14,7715.38,1596.88,5807.8,0,organic
2016-07-10,2.13,8347.48,1784.58,6221.27,0,organic
2016-07-03,2.13,9057.29,1931.88,6761.58,0,organic
2016-06-26,1.79,9617.62,2537.74,6488.42,0,organic
2016-06-19,2.13,7417.31,1496.2,5679.56,0,organic
2016-06-12,2.11,7608.58,1478.16,5966.52,0,organic
2016-06-05,2.08,8123.66,1423.81,6372.3,0,organic
2016-05-29,1.99,9333.72,1748.33,7197.21,0,organic
2016-05-22,2.01,8439.22,1744.81,6492.36,0,organic
2016-05-15,1.72,11673.76,3732.91,7340.87,0,organic
2016-05-08,1.4,12962.2,1851.63,10971.67,0,organic
2016-05-01,1.41,13056.72,1777.72,10850.42,0,organic
2016-04-24,2.01,8840.73,1726.1,6795.19,0,organic
2016-04-17,1.95,8477.64,1585.91,6479.19,0,organic
2016-04-10,2.05,7871.28,1570.39,5977.15,0,organic
2016-04-03,2.03,8108.18,1317.74,6587.37,0,organic
2016-03-27,2.07,7588.03,1210.19,6043.13,0,organic
2016-03-20,1.96,7688.54,1124.36,6330.38,0,organic
2016-03-13,2.04,7402.74,1313.23,5918.66,0,organic
2016-03-06,1.88,9728.1,1979.45,7072.14,0,organic
2016-02-28,2.01,7998.27,1156.04,6504.7,0,organic
2016-02-21,2.04,6818.11,1000.93,5572.52,0,organic
2016-02-14,1.98,7588.38,1013.96,6423.04,0,organic
2016-02-07,1.72,8361.61,1176.14,6908.66,0,organic
2016-01-31,1.73,9768.28,1966.28,7082.01,0,organic
2016-01-24,1.73,7361.79,1130.66,5939.57,0,organic
2016-01-17,1.72,6880.85,1153.85,5593.51,0,organic
2016-01-10,1.68,6929.96,1251.06,5380.3,0,organic
2016-01-03,1.68,7911.16,1317.55,6361.92,0,organic
2016-12-25,1.43,12022.95,715.07,7537.57,0,organic
2016-12-18,1.63,12212.22,829.17,9348.28,52.46,organic
2016-12-11,1.49,14513.56,1070.01,9924.91,4.76,organic
2016-12-04,2.06,9419.21,1464.73,6546.16,0,organic
2016-11-27,2.12,10271.6,865.46,7228.46,0,organic
2016-11-20,2.22,8535.78,747.96,6107.03,0,organic
2016-11-13,2.1,10261.69,914.13,6460.16,0,organic
2016-11-06,2.51,11300.17,1168.91,7700.03,0,organic
2016-10-30,2.74,8933.54,1854.17,6533.7,0,organic
2016-10-23,2.73,8533.85,653.46,6987.25,0,organic
2016-10-16,2.28,11256.86,1073.78,9006.32,0,organic
2016-10-09,2.22,10499.71,908.41,7917.99,0,organic
2016-10-02,1.99,12215.92,980.57,7576.82,0,organic
2016-09-25,2.35,9831.47,734.45,8359.4,0,organic
2016-09-18,2.15,10274.36,1289.86,8195.56,0,organic
2016-09-11,1.59,18422.92,2500.57,13057.42,0,organic
2016-09-04,1.79,15730.69,2161.04,8451.98,0,organic
2016-08-28,1.89,14359.34,2605.56,8258.88,0,organic
2016-08-21,1.92,12240.19,3470.29,6774.71,0,organic
2016-08-14,1.91,15584.89,3489.41,8753.2,4.95,organic
2016-08-07,1.48,20143.55,1971.6,7907.1,0,organic
2016-07-31,1.97,13275.24,1816.69,9171.8,6.61,organic
2016-07-24,1.69,17192.77,2125.18,9589.68,3.3,organic
2016-07-17,1.91,14864.69,1579.48,10303.62,0,organic
2016-07-10,1.43,20997.51,2752.28,8317.59,0,organic
2016-07-03,1.49,21506.43,1895.27,11972.74,0,organic
2016-06-26,1.52,20209.95,3158.64,11338.76,0,organic
2016-06-19,1.46,20841.07,2114.63,11018.3,4.87,organic
2016-06-12,1.45,18898.31,2863.86,11757.61,3.23,organic
2016-06-05,1.52,17431.92,3340.24,8893.38,0,organic
2016-05-29,1.44,18843.84,2154.42,9998.92,0,organic
2016-05-22,1.15,21361.58,2091.2,10494.08,4.81,organic
2016-05-15,1.53,16392.02,2107.1,9617.74,0,organic
2016-05-08,1.37,22751.54,1313.14,11595.98,0,organic
2016-05-01,1.37,17211.18,1184.83,9050.03,0,organic
2016-04-24,1.22,19360.95,1677.44,9129.99,3.17,organic
2016-04-17,1.29,16158.77,1367.99,8462.25,6.32,organic
2016-04-10,1.23,19988.34,1574.7,9821.03,0,organic
2016-04-03,1.25,21630.01,1640.08,13036.06,0,organic
2016-03-27,1.35,16902.98,1329.74,9842.92,4.76,organic
2016-03-20,1.4,14926.04,1809.37,8607.36,3.21,organic
2016-03-13,1.38,20836.85,1821.51,12902.73,0,organic
2016-03-06,1.21,18148.41,1836.96,8499.93,0,organic
2016-02-28,1.12,24693.33,1620.83,10119.81,0,organic
2016-02-21,1.25,16903.84,1307.06,8403.84,4.79,organic
2016-02-14,1.42,14114.3,667.06,9489.39,7.99,organic
2016-02-07,1.32,13419.01,883.53,7162.51,12.78,organic
2016-01-31,1.4,11694.11,1123.3,7131.28,12.78,organic
2016-01-24,1.31,15316.04,1368.36,8300.29,0,organic
2016-01-17,1.46,12118.57,1919.4,5839.47,0,organic
2016-01-10,1.32,12435.43,1414.85,5266.26,0,organic
2016-01-03,1.41,10975.51,1991.55,5916.03,0,organic
2016-12-25,2.56,16169.17,5599.25,8335.16,0,organic
2016-12-18,2.57,14537.83,4731.38,7497.35,0,organic
2016-12-11,2.67,16323.32,5669.42,7627.83,0,organic
2016-12-04,2.67,17934.25,7263.87,7440.44,0,organic
2016-11-27,2.88,17864.74,7103,8383.87,0,organic
2016-11-20,2.94,17436.41,5926.88,7823.25,0,organic
2016-11-13,2.99,18930.4,6204.65,9341.41,0,organic
2016-11-06,3.12,19043.8,5898.49,10039.34,0,organic
2016-10-30,3.25,16700.94,2325.93,11142.85,0,organic
2016-10-23,2.93,11252.48,522.51,7911.64,0,organic
2016-10-16,2.34,9048.18,696.18,5316.66,0,organic
2016-10-09,2.72,20761.25,1173.39,16842.78,0,organic
2016-10-02,2.64,22501.25,915.83,18642.6,8.81,organic
2016-09-25,2.35,21280.92,1004.39,17080.28,0,organic
2016-09-18,2.39,23514.36,1244.2,20050.91,0,organic
2016-09-11,2.37,24473.19,1085.31,20414.18,0,organic
2016-09-04,2.38,24494.11,808.89,20860.73,0,organic
2016-08-28,2.38,24143.51,879.59,20543.36,0,organic
2016-08-21,2.37,20261,1618.49,16299.31,0,organic
